Area,Country,Measure Names,Quarter,Rectangle,Regulated gear,Special condition,Species,Vessel length,Year,Measure Values
7BCEFGHJK,ENG,Landings (t) ,4,29E5,TR2,NONE,COD,U10M,2014,4.1707
7BCEFGHJK,FRA,Landings (t) ,4,29E5,TR2,NONE,COD,O15M,2014,1.7477
7BCEFGHJK,ENG,Landings (t) ,4,29E5,TR2,NONE,COD,O10T15M,2014,9.9142
7BCEFGHJK,ENG,Landings (t) ,4,29E5,TR1,NONE,COD,U10M,2014,0.624
7BCEFGHJK,SCO,Landings (t) ,4,29E5,TR1,NONE,COD,O15M,2014,0.185
7BCEFGHJK,FRA,Landings (t) ,4,29E5,TR1,NONE,COD,O15M,2014,1.89567
7BCEFGHJK,ENG,Landings (t) ,4,29E5,TR1,NONE,COD,O10T15M,2014,2.3354
7BCEFGHJK,ENG,Landings (t) ,4,29E5,POTS,NONE,COD,U10M,2014,0.0496
7BCEFGHJK,ENG,Landings (t) ,4,29E5,POTS,NONE,COD,O10T15M,2014,0.0234
7BCEFGHJK,FRA,Landings (t) ,4,29E5,PEL_SEINE,NONE,COD,O15M,2014,0.00019
7BCEFGHJK,ENG,Landings (t) ,4,29E5,OTTER,NONE,COD,O10T15M,2014,0.0575
7BCEFGHJK,ENG,Landings (t) ,4,29E5,LL1,NONE,COD,U10M,2014,0.2338
7BCEFGHJK,ENG,Landings (t) ,4,29E5,LL1,NONE,COD,O10T15M,2014,0.0097
7BCEFGHJK,ENG,Landings (t) ,4,29E5,GN1,NONE,COD,U10M,2014,4.7763
7BCEFGHJK,ENG,Landings (t) ,4,29E5,GN1,NONE,COD,O10T15M,2014,0.1545
7BCEFGHJK,ENG,Landings (t) ,4,29E5,DREDGE,NONE,COD,U10M,2014,0.0094
7BCEFGHJK,ENG,Landings (t) ,4,29E5,BT2,NONE,COD,O15M,2014,0.0909
7BCEFGHJK,ENG,Landings (t) ,4,29E4,TR2,NONE,COD,U10M,2014,0.9971
7BCEFGHJK,FRA,Landings (t) ,4,29E4,TR2,NONE,COD,O15M,2014,0.04186
7BCEFGHJK,ENG,Landings (t) ,4,29E4,TR2,NONE,COD,O10T15M,2014,0.024
7BCEFGHJK,ENG,Landings (t) ,4,29E4,TR1,NONE,COD,U10M,2014,0.3589
7BCEFGHJK,FRA,Landings (t) ,4,29E4,TR1,NONE,COD,O15M,2014,0.64353
7BCEFGHJK,ENG,Landings (t) ,4,29E4,TR1,NONE,COD,O10T15M,2014,0.0122
7BCEFGHJK,ENG,Landings (t) ,4,29E4,POTS,NONE,COD,U10M,2014,0.047
7BCEFGHJK,ENG,Landings (t) ,4,29E4,POTS,NONE,COD,O10T15M,2014,0.0046
7BCEFGHJK,FRA,Landings (t) ,4,29E4,PEL_SEINE,NONE,COD,O15M,2014,0.00335
7BCEFGHJK,ENG,Landings (t) ,4,29E4,LL1,NONE,COD,U10M,2014,0.7099
7BCEFGHJK,ENG,Landings (t) ,4,29E4,LL1,NONE,COD,O10T15M,2014,0.1076
7BCEFGHJK,FRA,Landings (t) ,4,29E4,GT1,NONE,COD,O10T15M,2014,0.01193
7BCEFGHJK,ENG,Landings (t) ,4,29E4,GN1,NONE,COD,U10M,2014,6.6894
7BCEFGHJK,ENG,Landings (t) ,4,29E4,GN1,NONE,COD,O15M,2014,0.0222
7BCEFGHJK,ENG,Landings (t) ,4,29E4,GN1,NONE,COD,O10T15M,2014,0.0352
7BCEFGHJK,ENG,Landings (t) ,4,29E4,DREDGE,NONE,COD,U10M,2014,0.0128
7BCEFGHJK,ENG,Landings (t) ,4,29E4,BT2,NONE,COD,O15M,2014,0.0386
7BCEFGHJK,FRA,Landings (t) ,4,29E3,TR1,NONE,COD,O15M,2014,2.12057
7BCEFGHJK,ENG,Landings (t) ,4,29E3,GN1,NONE,COD,O15M,2014,0.29
7BCEFGHJK,ENG,Landings (t) ,4,29E3,BT2,NONE,COD,O15M,2014,0.1494
7BCEFGHJK,IRL,Landings (t) ,4,29E2,TR1,NONE,COD,O15M,2014,5.62
7BCEFGHJK,FRA,Landings (t) ,4,29E2,TR1,NONE,COD,O15M,2014,10.34173
7BCEFGHJK,IRL,Landings (t) ,4,29E2,OTTER,NONE,COD,O15M,2014,0.18
7BCEFGHJK,FRA,Landings (t) ,4,29E2,LL1,NONE,COD,O15M,2014,1.76845
7BCEFGHJK,ENG,Landings (t) ,4,29E2,GN1,NONE,COD,O15M,2014,0.9117
7BCEFGHJK,IRL,Landings (t) ,4,29E1,TR2,NONE,COD,O15M,2014,0.22
7BCEFGHJK,IRL,Landings (t) ,4,29E1,TR1,NONE,COD,O15M,2014,10.57
7BCEFGHJK,FRA,Landings (t) ,4,29E1,TR1,NONE,COD,O15M,2014,6.6707
7BCEFGHJK,IRL,Landings (t) ,4,29E1,TR1,NONE,COD,O10T15M,2014,0.24
7BCEFGHJK,IRL,Landings (t) ,4,29E1,GN1,NONE,COD,O15M,2014,3.63
7BCEFGHJK,ENG,Landings (t) ,4,29E1,GN1,NONE,COD,O15M,2014,5.1922
7BCEFGHJK,ENG,Landings (t) ,4,29E1,GN1,NONE,COD,O10T15M,2014,0.2238
7BCEFGHJK,IRL,Landings (t) ,4,29E0,TR1,NONE,COD,O15M,2014,0.87
7BCEFGHJK,FRA,Landings (t) ,4,29E0,TR1,NONE,COD,O15M,2014,0.05814
7BCEFGHJK,FRA,Landings (t) ,4,29E0,OTTER,NONE,COD,O15M,2014,0
7BCEFGHJK,ENG,Landings (t) ,4,29E0,GN1,NONE,COD,O15M,2014,7.5586
7BCEFGHJK,FRA,Landings (t) ,4,29D9,TR2,NONE,COD,O15M,2014,0.07303
7BCEFGHJK,IRL,Landings (t) ,4,29D9,TR1,NONE,COD,O15M,2014,0.54
7BCEFGHJK,FRA,Landings (t) ,4,29D9,TR1,NONE,COD,O15M,2014,0.90349
7BCEFGHJK,ENG,Landings (t) ,4,29D9,TR1,NONE,COD,O15M,2014,0.028
7BCEFGHJK,FRA,Landings (t) ,4,29D9,OTTER,NONE,COD,O15M,2014,0.00059
7BCEFGHJK,IRL,Landings (t) ,4,29D9,GN1,NONE,COD,O15M,2014,0.04
7BCEFGHJK,ENG,Landings (t) ,4,29D9,GN1,NONE,COD,O15M,2014,1.9329
7BCEFGHJK,FRA,Landings (t) ,4,29D8,TR2,NONE,COD,O15M,2014,0.35374
7BCEFGHJK,IRL,Landings (t) ,4,29D8,TR1,NONE,COD,O15M,2014,0.04
7BCEFGHJK,FRA,Landings (t) ,4,29D8,TR1,NONE,COD,O15M,2014,0.13665
7BCEFGHJK,FRA,Landings (t) ,4,29D8,PEL_TRAWL,NONE,COD,O15M,2014,0.00058
7BCEFGHJK,FRA,Landings (t) ,4,29D8,OTTER,NONE,COD,O15M,2014,0.00063
7BCEFGHJK,FRA,Landings (t) ,4,28E8,TR2,NONE,COD,O10T15M,2014,0.00164
7BCEFGHJK,FRA,Landings (t) ,4,28E8,POTS,NONE,COD,U10M,2014,0.06056
7BCEFGHJK,FRA,Landings (t) ,4,28E8,LL1,NONE,COD,O10T15M,2014,0.001
7BCEFGHJK,FRA,Landings (t) ,4,28E8,GT1,NONE,COD,U10M,2014,0.09211
7BCEFGHJK,FRA,Landings (t) ,4,28E8,DREDGE,NONE,COD,O10T15M,2014,0.00105
7BCEFGHJK,GBJ,Landings (t) ,4,28E7,TR2,NONE,COD,O15M,2014,0.0057
7BCEFGHJK,FRA,Landings (t) ,4,28E7,TR2,NONE,COD,O15M,2014,3.84661
7BCEFGHJK,FRA,Landings (t) ,4,28E7,TR1,NONE,COD,O15M,2014,0.26592
7BCEFGHJK,FRA,Landings (t) ,4,28E7,PEL_TRAWL,NONE,COD,O15M,2014,2.79026
7BCEFGHJK,FRA,Landings (t) ,4,28E7,LL1,NONE,COD,O10T15M,2014,0.14961
7BCEFGHJK,FRA,Landings (t) ,4,28E7,GT1,NONE,COD,O10T15M,2014,0.0038
7BCEFGHJK,FRA,Landings (t) ,4,28E7,DREDGE,NONE,COD,O15M,2014,0.00936
7BCEFGHJK,ENG,Landings (t) ,4,28E7,DREDGE,NONE,COD,O15M,2014,0.0006
7BCEFGHJK,ENG,Landings (t) ,4,28E7,BT2,NONE,COD,O15M,2014,0.0213
7BCEFGHJK,FRA,Landings (t) ,4,28E6,TR2,NONE,COD,O15M,2014,4.66614
7BCEFGHJK,FRA,Landings (t) ,4,28E6,TR1,NONE,COD,O15M,2014,0.77005
7BCEFGHJK,FRA,Landings (t) ,4,28E6,PEL_TRAWL,NONE,COD,O15M,2014,0.15468
7BCEFGHJK,FRA,Landings (t) ,4,28E6,PEL_SEINE,NONE,COD,O15M,2014,0.06634
7BCEFGHJK,ENG,Landings (t) ,4,28E6,DREDGE,NONE,COD,O15M,2014,0.0006
7BCEFGHJK,ENG,Landings (t) ,4,28E6,BT2,NONE,COD,O15M,2014,0.9032
7BCEFGHJK,BEL,Landings (t) ,4,28E6,BT2,NONE,COD,O15M,2014,0.173
7BCEFGHJK,FRA,Landings (t) ,4,28E5,TR2,NONE,COD,O15M,2014,9.45863
7BCEFGHJK,ENG,Landings (t) ,4,28E5,TR2,NONE,COD,O10T15M,2014,0.0576
7BCEFGHJK,SCO,Landings (t) ,4,28E5,TR1,NONE,COD,O15M,2014,0.0047
7BCEFGHJK,FRA,Landings (t) ,4,28E5,TR1,NONE,COD,O15M,2014,6.55436
7BCEFGHJK,ENG,Landings (t) ,4,28E5,TR1,NONE,COD,O15M,2014,0.0012
7BCEFGHJK,FRA,Landings (t) ,4,28E5,PEL_SEINE,NONE,COD,O15M,2014,0.08955
7BCEFGHJK,FRA,Landings (t) ,4,28E5,GT1,NONE,COD,O15M,2014,0.02709
7BCEFGHJK,ENG,Landings (t) ,4,28E5,GN1,NONE,COD,O15M,2014,0.027
7BCEFGHJK,ENG,Landings (t) ,4,28E5,BT2,NONE,COD,O15M,2014,2.7304
7BCEFGHJK,ENG,Landings (t) ,4,28E4,TR2,NONE,COD,U10M,2014,0.0714
7BCEFGHJK,FRA,Landings (t) ,4,28E4,TR2,NONE,COD,O15M,2014,1.8611
7BCEFGHJK,ENG,Landings (t) ,4,28E4,TR2,NONE,COD,O10T15M,2014,0.0953
7BCEFGHJK,ENG,Landings (t) ,4,28E4,TR1,NONE,COD,U10M,2014,0.0779
7BCEFGHJK,SCO,Landings (t) ,4,28E4,TR1,NONE,COD,O15M,2014,0.6758
7BCEFGHJK,FRA,Landings (t) ,4,28E4,TR1,NONE,COD,O15M,2014,9.84585
7BCEFGHJK,ENG,Landings (t) ,4,28E4,TR1,NONE,COD,O15M,2014,0.7873
7BCEFGHJK,ENG,Landings (t) ,4,28E4,TR1,NONE,COD,O10T15M,2014,0.3044
7BCEFGHJK,ENG,Landings (t) ,4,28E4,POTS,NONE,COD,U10M,2014,0.0261
7BCEFGHJK,ENG,Landings (t) ,4,28E4,POTS,NONE,COD,O10T15M,2014,0.0046
7BCEFGHJK,FRA,Landings (t) ,4,28E4,PEL_SEINE,NONE,COD,O15M,2014,0.15239
7BCEFGHJK,SCO,Landings (t) ,4,28E4,OTTER,NONE,COD,O15M,2014,0.0372
7BCEFGHJK,ENG,Landings (t) ,4,28E4,LL1,NONE,COD,U10M,2014,0.0281
7BCEFGHJK,ENG,Landings (t) ,4,28E4,LL1,NONE,COD,O10T15M,2014,0.0894
7BCEFGHJK,ENG,Landings (t) ,4,28E4,GT1,NONE,COD,O15M,2014,0.0193
7BCEFGHJK,ENG,Landings (t) ,4,28E4,GN1,NONE,COD,U10M,2014,1.1068
7BCEFGHJK,ENG,Landings (t) ,4,28E4,BT2,NONE,COD,O15M,2014,1.8034
7BCEFGHJK,ENG,Landings (t) ,4,28E4,BEAM,NONE,COD,O15M,2014,0.0045
7BCEFGHJK,ENG,Landings (t) ,4,28E3,TR2,NONE,COD,U10M,2014,0.1128
7BCEFGHJK,FRA,Landings (t) ,4,28E3,TR2,NONE,COD,O15M,2014,0.11576
7BCEFGHJK,IRL,Landings (t) ,4,28E3,TR1,NONE,COD,O15M,2014,0.18
7BCEFGHJK,FRA,Landings (t) ,4,28E3,TR1,NONE,COD,O15M,2014,3.20082
7BCEFGHJK,ENG,Landings (t) ,4,28E3,TR1,NONE,COD,O15M,2014,0.2563
7BCEFGHJK,ENG,Landings (t) ,4,28E3,POTS,NONE,COD,U10M,2014,0.019
7BCEFGHJK,ENG,Landings (t) ,4,28E3,GN1,NONE,COD,O15M,2014,0.0433
7BCEFGHJK,ENG,Landings (t) ,4,28E3,GN1,NONE,COD,O10T15M,2014,0.0794
7BCEFGHJK,ENG,Landings (t) ,4,28E3,BT2,NONE,COD,O15M,2014,0.3029
7BCEFGHJK,IRL,Landings (t) ,4,28E2,TR2,NONE,COD,O15M,2014,0.24
7BCEFGHJK,FRA,Landings (t) ,4,28E2,TR2,NONE,COD,O15M,2014,0.0278
7BCEFGHJK,IRL,Landings (t) ,4,28E2,TR1,NONE,COD,O15M,2014,6.41
7BCEFGHJK,FRA,Landings (t) ,4,28E2,TR1,NONE,COD,O15M,2014,8.47636
7BCEFGHJK,ENG,Landings (t) ,4,28E2,TR1,NONE,COD,O15M,2014,0.016
7BCEFGHJK,IRL,Landings (t) ,4,28E2,NONE,NONE,COD,O15M,2014,0.04
7BCEFGHJK,ENG,Landings (t) ,4,28E2,GN1,NONE,COD,O15M,2014,0.1348
7BCEFGHJK,IRL,Landings (t) ,4,28E1,TR2,NONE,COD,O15M,2014,0.6
7BCEFGHJK,FRA,Landings (t) ,4,28E1,TR2,NONE,COD,O15M,2014,0.02436
7BCEFGHJK,IRL,Landings (t) ,4,28E1,TR1,NONE,COD,O15M,2014,6.24
7BCEFGHJK,FRA,Landings (t) ,4,28E1,TR1,NONE,COD,O15M,2014,1.71559
7BCEFGHJK,ENG,Landings (t) ,4,28E1,TR1,NONE,COD,O15M,2014,0.016
7BCEFGHJK,IRL,Landings (t) ,4,28E1,NONE,NONE,COD,O15M,2014,0.48
7BCEFGHJK,FRA,Landings (t) ,4,28E1,GT1,NONE,COD,U10M,2014,3.1863
7BCEFGHJK,IRL,Landings (t) ,4,28E1,GN1,NONE,COD,O15M,2014,0.57
7BCEFGHJK,ENG,Landings (t) ,4,28E1,GN1,NONE,COD,O15M,2014,4.3665
7BCEFGHJK,FRA,Landings (t) ,4,28E0,TR1,NONE,COD,O15M,2014,0.27402
7BCEFGHJK,ENG,Landings (t) ,4,28E0,TR1,NONE,COD,O15M,2014,0.2354
7BCEFGHJK,ENG,Landings (t) ,4,28E0,GN1,NONE,COD,O15M,2014,2.2907
7BCEFGHJK,FRA,Landings (t) ,4,28D9,TR2,NONE,COD,O15M,2014,0.00825
7BCEFGHJK,IRL,Landings (t) ,4,28D9,TR1,NONE,COD,O15M,2014,0.28
7BCEFGHJK,FRA,Landings (t) ,4,28D9,TR1,NONE,COD,O15M,2014,0.76705
7BCEFGHJK,ENG,Landings (t) ,4,28D9,TR1,NONE,COD,O15M,2014,0.0837
7BCEFGHJK,ENG,Landings (t) ,4,28D9,GN1,NONE,COD,O15M,2014,1.0704
7BCEFGHJK,FRA,Landings (t) ,4,28D8,TR2,NONE,COD,O15M,2014,0.91527
7BCEFGHJK,FRA,Landings (t) ,4,28D8,TR1,NONE,COD,O15M,2014,0.16092
7BCEFGHJK,FRA,Landings (t) ,4,27E8,TR2,NONE,COD,O15M,2014,0.0121
7BCEFGHJK,FRA,Landings (t) ,4,27E8,POTS,NONE,COD,U10M,2014,0.02953
7BCEFGHJK,FRA,Landings (t) ,4,27E8,PEL_TRAWL,NONE,COD,O15M,2014,0.00019
7BCEFGHJK,FRA,Landings (t) ,4,27E8,GT1,NONE,COD,U10M,2014,0.22727
7BCEFGHJK,FRA,Landings (t) ,4,27E8,DREDGE,NONE,COD,O15M,2014,0.00507
7BCEFGHJK,FRA,Landings (t) ,4,27E8,BT2,NONE,COD,O10T15M,2014,0.00086
7BCEFGHJK,GBJ,Landings (t) ,4,27E7,TR2,NONE,COD,O15M,2014,0.0343
7BCEFGHJK,FRA,Landings (t) ,4,27E7,TR2,NONE,COD,O15M,2014,0.52502
7BCEFGHJK,FRA,Landings (t) ,4,27E7,TR2,NONE,COD,O10T15M,2014,0.00129
7BCEFGHJK,ENG,Landings (t) ,4,27E7,TR2,NONE,COD,O10T15M,2014,0.1578
7BCEFGHJK,FRA,Landings (t) ,4,27E7,TR1,NONE,COD,O15M,2014,0.06573
7BCEFGHJK,FRA,Landings (t) ,4,27E7,PEL_TRAWL,NONE,COD,O15M,2014,0.06788
7BCEFGHJK,FRA,Landings (t) ,4,27E7,DREDGE,NONE,COD,O15M,2014,0.00936
7BCEFGHJK,ENG,Landings (t) ,4,27E7,BT2,NONE,COD,O15M,2014,0.0244
7BCEFGHJK,FRA,Landings (t) ,4,27E7,BT2,NONE,COD,O10T15M,2014,0.00849
7BCEFGHJK,FRA,Landings (t) ,4,27E6,TR2,NONE,COD,O15M,2014,1.47371
7BCEFGHJK,FRA,Landings (t) ,4,27E6,TR2,NONE,COD,O10T15M,2014,0.00562
7BCEFGHJK,FRA,Landings (t) ,4,27E6,TR1,NONE,COD,O15M,2014,0.12143
7BCEFGHJK,FRA,Landings (t) ,4,27E6,PEL_TRAWL,NONE,COD,O15M,2014,0.00449
7BCEFGHJK,FRA,Landings (t) ,4,27E6,GN1,NONE,COD,O10T15M,2014,0.00036
7BCEFGHJK,ENG,Landings (t) ,4,27E6,BT2,NONE,COD,O15M,2014,0.0153
7BCEFGHJK,FRA,Landings (t) ,4,27E5,TR2,NONE,COD,U10M,2014,0.33214
7BCEFGHJK,FRA,Landings (t) ,4,27E5,TR2,NONE,COD,O15M,2014,2.38496
7BCEFGHJK,FRA,Landings (t) ,4,27E5,TR2,NONE,COD,O10T15M,2014,0.005
7BCEFGHJK,FRA,Landings (t) ,4,27E5,TR1,NONE,COD,O15M,2014,0.3169
7BCEFGHJK,ENG,Landings (t) ,4,27E5,TR1,NONE,COD,O10T15M,2014,0.0142
7BCEFGHJK,FRA,Landings (t) ,4,27E5,LL1,NONE,COD,O15M,2014,0.02766
7BCEFGHJK,FRA,Landings (t) ,4,27E5,GT1,NONE,COD,O15M,2014,0.15947
7BCEFGHJK,FRA,Landings (t) ,4,27E5,GT1,NONE,COD,O10T15M,2014,0.00451
7BCEFGHJK,FRA,Landings (t) ,4,27E5,GN1,NONE,COD,O15M,2014,0.01537
7BCEFGHJK,ENG,Landings (t) ,4,27E5,BT2,NONE,COD,O15M,2014,0.032
7BCEFGHJK,FRA,Landings (t) ,4,27E4,TR2,NONE,COD,O15M,2014,16.06451
7BCEFGHJK,FRA,Landings (t) ,4,27E4,TR1,NONE,COD,O15M,2014,3.28465
7BCEFGHJK,FRA,Landings (t) ,4,27E4,GT1,NONE,COD,O15M,2014,1.55737
7BCEFGHJK,ENG,Landings (t) ,4,27E4,GT1,NONE,COD,O15M,2014,0.2809
7BCEFGHJK,FRA,Landings (t) ,4,27E4,GT1,NONE,COD,O10T15M,2014,0.10626
7BCEFGHJK,FRA,Landings (t) ,4,27E4,GN1,NONE,COD,O15M,2014,0.08325
7BCEFGHJK,ENG,Landings (t) ,4,27E4,GN1,NONE,COD,O15M,2014,0.1349
7BCEFGHJK,ENG,Landings (t) ,4,27E4,GN1,NONE,COD,O10T15M,2014,0.0479
7BCEFGHJK,ENG,Landings (t) ,4,27E4,BT2,NONE,COD,O15M,2014,3.5246
7BCEFGHJK,FRA,Landings (t) ,4,27E3,TR2,NONE,COD,O15M,2014,0.73682
7BCEFGHJK,FRA,Landings (t) ,4,27E3,TR1,NONE,COD,O15M,2014,24.25369
7BCEFGHJK,FRA,Landings (t) ,4,27E3,OTTER,NONE,COD,O10T15M,2014,0.006
7BCEFGHJK,ENG,Landings (t) ,4,27E3,GT1,NONE,COD,O15M,2014,3.3808
7BCEFGHJK,ENG,Landings (t) ,4,27E3,GN1,NONE,COD,O15M,2014,0.3398
7BCEFGHJK,ENG,Landings (t) ,4,27E3,BT2,NONE,COD,O15M,2014,2.7826
7BCEFGHJK,FRA,Landings (t) ,4,27E2,TR2,NONE,COD,O15M,2014,0.43497
7BCEFGHJK,FRA,Landings (t) ,4,27E2,TR1,NONE,COD,O15M,2014,11.31002
7BCEFGHJK,ENG,Landings (t) ,4,27E2,GN1,NONE,COD,O15M,2014,0.056
7BCEFGHJK,ENG,Landings (t) ,4,27E2,GN1,NONE,COD,O10T15M,2014,0.0139
7BCEFGHJK,ENG,Landings (t) ,4,27E2,BT2,NONE,COD,O15M,2014,0.3634
7BCEFGHJK,IRL,Landings (t) ,4,27E1,TR2,NONE,COD,O15M,2014,0.18
7BCEFGHJK,FRA,Landings (t) ,4,27E1,TR2,NONE,COD,O15M,2014,3.00844
7BCEFGHJK,FRA,Landings (t) ,4,27E1,TR1,NONE,COD,O15M,2014,0.06084
7BCEFGHJK,ENG,Landings (t) ,4,27E1,GN1,NONE,COD,O15M,2014,0.9756
7BCEFGHJK,FRA,Landings (t) ,4,27E0,TR2,NONE,COD,O15M,2014,1.91094
7BCEFGHJK,FRA,Landings (t) ,4,27E0,TR1,NONE,COD,O15M,2014,0.01275
7BCEFGHJK,FRA,Landings (t) ,4,27E0,GT1,NONE,COD,O10T15M,2014,0.0213
7BCEFGHJK,ENG,Landings (t) ,4,27E0,GN1,NONE,COD,O15M,2014,0.991
7BCEFGHJK,FRA,Landings (t) ,4,27D9,TR2,NONE,COD,O15M,2014,1.25459
7BCEFGHJK,FRA,Landings (t) ,4,27D9,TR1,NONE,COD,O15M,2014,0.09165
7BCEFGHJK,ENG,Landings (t) ,4,27D9,TR1,NONE,COD,O15M,2014,0.0444
7BCEFGHJK,FRA,Landings (t) ,4,27D8,TR2,NONE,COD,O15M,2014,0.36706
7BCEFGHJK,FRA,Landings (t) ,4,27D8,TR1,NONE,COD,O15M,2014,0.07285
7BCEFGHJK,ENG,Landings (t) ,4,27D8,TR1,NONE,COD,O15M,2014,0.0569
7BCEFGHJK,FRA,Landings (t) ,4,26E8,TR2,NONE,COD,O15M,2014,0.03459
7BCEFGHJK,FRA,Landings (t) ,4,26E8,TR2,NONE,COD,O10T15M,2014,0.04875
7BCEFGHJK,FRA,Landings (t) ,4,26E8,POTS,NONE,COD,U10M,2014,0.21235
7BCEFGHJK,FRA,Landings (t) ,4,26E8,GT1,NONE,COD,U10M,2014,0.06817
7BCEFGHJK,FRA,Landings (t) ,4,26E8,GN1,NONE,COD,U10M,2014,0.08404
7BCEFGHJK,FRA,Landings (t) ,4,26E8,GN1,NONE,COD,O10T15M,2014,0.03241
7BCEFGHJK,FRA,Landings (t) ,4,26E8,DREDGE,NONE,COD,O15M,2014,0.00441
7BCEFGHJK,FRA,Landings (t) ,4,26E8,DREDGE,NONE,COD,O10T15M,2014,0.00532
7BCEFGHJK,FRA,Landings (t) ,4,26E7,TR3,NONE,COD,O10T15M,2014,0.00047
7BCEFGHJK,FRA,Landings (t) ,4,26E7,TR2,NONE,COD,U10M,2014,0.01907
7BCEFGHJK,FRA,Landings (t) ,4,26E7,TR2,NONE,COD,O15M,2014,0.13665
7BCEFGHJK,FRA,Landings (t) ,4,26E7,TR2,NONE,COD,O10T15M,2014,0.62423
7BCEFGHJK,FRA,Landings (t) ,4,26E7,TR1,NONE,COD,O15M,2014,0.0001
7BCEFGHJK,FRA,Landings (t) ,4,26E7,POTS,NONE,COD,U10M,2014,0.00889
7BCEFGHJK,FRA,Landings (t) ,4,26E7,PEL_TRAWL,NONE,COD,O15M,2014,0.02123
7BCEFGHJK,FRA,Landings (t) ,4,26E7,OTTER,NONE,COD,O10T15M,2014,0.01403
7BCEFGHJK,FRA,Landings (t) ,4,26E7,LL1,NONE,COD,U10M,2014,0.00228
7BCEFGHJK,FRA,Landings (t) ,4,26E7,GT1,NONE,COD,U10M,2014,0.11945
7BCEFGHJK,FRA,Landings (t) ,4,26E7,GT1,NONE,COD,O10T15M,2014,0.02223
7BCEFGHJK,FRA,Landings (t) ,4,26E7,GN1,NONE,COD,U10M,2014,0.10387
7BCEFGHJK,FRA,Landings (t) ,4,26E7,GN1,NONE,COD,O10T15M,2014,0.00819
7BCEFGHJK,FRA,Landings (t) ,4,26E7,DREDGE,NONE,COD,U10M,2014,0.00977
7BCEFGHJK,FRA,Landings (t) ,4,26E7,DREDGE,NONE,COD,O15M,2014,0.02444
7BCEFGHJK,FRA,Landings (t) ,4,26E7,DREDGE,NONE,COD,O10T15M,2014,0.09975
7BCEFGHJK,FRA,Landings (t) ,4,26E6,TR2,NONE,COD,O15M,2014,0.53428
7BCEFGHJK,FRA,Landings (t) ,4,26E6,TR2,NONE,COD,O10T15M,2014,0.03991
7BCEFGHJK,FRA,Landings (t) ,4,26E6,TR1,NONE,COD,O15M,2014,0.23749
7BCEFGHJK,FRA,Landings (t) ,4,26E6,POTS,NONE,COD,U10M,2014,0.03135
7BCEFGHJK,FRA,Landings (t) ,4,26E6,LL1,NONE,COD,U10M,2014,0.06364
7BCEFGHJK,FRA,Landings (t) ,4,26E6,LL1,NONE,COD,O15M,2014,0.00159
7BCEFGHJK,FRA,Landings (t) ,4,26E6,GT1,NONE,COD,U10M,2014,0.1277
7BCEFGHJK,FRA,Landings (t) ,4,26E6,GT1,NONE,COD,O15M,2014,1e-05
7BCEFGHJK,FRA,Landings (t) ,4,26E6,GT1,NONE,COD,O10T15M,2014,0.04271
7BCEFGHJK,FRA,Landings (t) ,4,26E6,GN1,NONE,COD,U10M,2014,0.32501
7BCEFGHJK,FRA,Landings (t) ,4,26E6,GN1,NONE,COD,O10T15M,2014,0.26749
7BCEFGHJK,FRA,Landings (t) ,4,26E5,TR2,NONE,COD,O15M,2014,0.82767
7BCEFGHJK,FRA,Landings (t) ,4,26E5,TR2,NONE,COD,O10T15M,2014,0.01002
7BCEFGHJK,FRA,Landings (t) ,4,26E5,TR1,NONE,COD,O15M,2014,0.14305
7BCEFGHJK,FRA,Landings (t) ,4,26E5,LL1,NONE,COD,U10M,2014,0.15016
7BCEFGHJK,FRA,Landings (t) ,4,26E5,LL1,NONE,COD,O15M,2014,0.14508
7BCEFGHJK,FRA,Landings (t) ,4,26E5,GT1,NONE,COD,U10M,2014,0.34349
7BCEFGHJK,FRA,Landings (t) ,4,26E5,GT1,NONE,COD,O15M,2014,0.05911
7BCEFGHJK,FRA,Landings (t) ,4,26E5,GT1,NONE,COD,O10T15M,2014,0.23011
7BCEFGHJK,FRA,Landings (t) ,4,26E5,GN1,NONE,COD,U10M,2014,0.72771
7BCEFGHJK,FRA,Landings (t) ,4,26E5,GN1,NONE,COD,O10T15M,2014,0.93585
7BCEFGHJK,FRA,Landings (t) ,4,26E4,TR2,NONE,COD,O15M,2014,20.55939
7BCEFGHJK,FRA,Landings (t) ,4,26E4,TR1,NONE,COD,O15M,2014,9.90745
7BCEFGHJK,FRA,Landings (t) ,4,26E4,GT1,NONE,COD,O15M,2014,1.54383
7BCEFGHJK,ENG,Landings (t) ,4,26E4,GT1,NONE,COD,O15M,2014,0.5409
7BCEFGHJK,FRA,Landings (t) ,4,26E4,GT1,NONE,COD,O10T15M,2014,0.72226
7BCEFGHJK,FRA,Landings (t) ,4,26E4,GN1,NONE,COD,O15M,2014,0.61356
7BCEFGHJK,ENG,Landings (t) ,4,26E4,GN1,NONE,COD,O15M,2014,0.1228
7BCEFGHJK,FRA,Landings (t) ,4,26E4,GN1,NONE,COD,O10T15M,2014,0.00169
7BCEFGHJK,ENG,Landings (t) ,4,26E4,BT2,NONE,COD,O15M,2014,0.1395
7BCEFGHJK,FRA,Landings (t) ,4,26E3,TR2,NONE,COD,O15M,2014,0.47875
7BCEFGHJK,FRA,Landings (t) ,4,26E3,TR1,NONE,COD,O15M,2014,19.92998
7BCEFGHJK,FRA,Landings (t) ,4,26E3,GT1,NONE,COD,O15M,2014,0.03688
